# File created on Thu Feb 26 18:02:13 2026
#
# time         R02m-02         I02m-02         R02m-01         I02m-01         R02m000         I02m000         R02m001         I02m001         R02m002         I02m002         R03m-03         I03m-03         R03m-02         I03m-02         R03m-01         I03m-01         R03m000         I03m000         R03m001         I03m001         R03m002         I03m002         R03m003         I03m003         R04m-04         I04m-04         R04m-03         I04m-03         R04m-02         I04m-02         R04m-01         I04m-01         R04m000         I04m000         R04m001         I04m001         R04m002         I04m002         R04m003         I04m003         R04m004         I04m004         
3.3333333      8.4083926e-06   3.4202436e-05   1.5822738e-07   -1.4717091e-09  7.0224068e-06   0               1.5822738e-07   1.4717091e-09   8.4083926e-06   -3.4202436e-05  1.3414353e-06   -3.067777e-07   8.0964079e-08   6.8793293e-07   3.5437136e-07   -2.2995413e-07  0               3.5872764e-07   -3.5437136e-07  -2.2995413e-07  -8.0964079e-08  6.8793293e-07   -1.3414353e-06  -3.067777e-07   4.2745796e-07   -9.5654942e-07  -8.1059689e-09  8.9225712e-09   -2.6042327e-07  -7.6363788e-07  -1.4583815e-08  -6.4763043e-09  8.8655994e-07   0               -1.4583815e-08  6.4763043e-09   -2.6042327e-07  7.6363788e-07   -8.1059689e-09  -8.9225712e-09  4.2745796e-07   9.5654942e-07  
3.75           7.7298951e-08   1.0952058e-06   1.7185506e-09   -3.6052281e-12  6.3707199e-08   0               1.7185506e-09   3.6052281e-12   7.7298951e-08   -1.0952058e-06  1.292148e-08    -8.631164e-10   7.4277458e-11   2.2161673e-09   3.3446998e-09   -6.588363e-10   0               1.1536211e-09   -3.3446998e-09  -6.588363e-10   -7.4277458e-11  2.2161673e-09   -1.292148e-08   -8.631164e-10   4.5118791e-10   -2.7962547e-09  -1.1686471e-11  9.879986e-12    -2.3833573e-10  -2.3747128e-09  -1.8191885e-11  -1.282924e-11   8.6047389e-10   0               -1.8191885e-11  1.282924e-11    -2.3833573e-10  2.3747128e-09   -1.1686471e-11  -9.879986e-12   4.5118791e-10   2.7962547e-09  
3.75           1.0072548e-07   1.3279899e-06   2.2199908e-09   -3.087158e-12   8.3029576e-08   0               2.2199908e-09   3.087158e-12    1.0072548e-07   -1.3279899e-06  1.6729517e-08   -1.1983251e-09  1.1013792e-10   3.0553785e-09   4.3277331e-09   -9.1942312e-10  0               1.5889098e-09   -4.3277331e-09  -9.1942312e-10  -1.1013792e-10  3.0553785e-09   -1.6729517e-08  -1.1983251e-09  6.5863301e-10   -3.8644706e-09  -1.3792876e-11  1.0709488e-11   -3.5305986e-10  -3.2782352e-09  -1.9913713e-11  -1.2721538e-11  1.2659753e-09   0               -1.9913713e-11  1.2721538e-11   -3.5305986e-10  3.2782352e-09   -1.3792876e-11  -1.0709488e-11  6.5863301e-10   3.8644706e-09  
3.75           1.3357787e-07   1.6316532e-06   2.9150206e-09   -4.566348e-12   1.1013568e-07   0               2.9150206e-09   4.566348e-12    1.3357787e-07   -1.6316532e-06  2.2050918e-08   -1.702793e-09   1.6796309e-10   4.3091857e-09   5.706218e-09    -1.3059841e-09  0               2.2368135e-09   -5.706218e-09   -1.3059841e-09  -1.6796309e-10  4.3091857e-09   -2.2050918e-08  -1.702793e-09   9.8689138e-10   -5.4616233e-09  -1.9226662e-11  1.4517562e-11   -5.3770032e-10  -4.6315307e-09  -3.0053012e-11  -1.8700786e-11  1.9110439e-09   0               -3.0053012e-11  1.8700786e-11   -5.3770032e-10  4.6315307e-09   -1.9226662e-11  -1.4517562e-11  9.8689138e-10   5.4616233e-09  
3.75           1.8075595e-07   2.0353546e-06   3.9025581e-09   -8.3230477e-12  1.4907763e-07   0               3.9025581e-09   8.3230477e-12   1.8075595e-07   -2.0353546e-06  2.9669015e-08   -2.4868696e-09  2.6252685e-10   6.2153294e-09   7.6828453e-09   -1.9009339e-09  0               3.2290614e-09   -7.6828453e-09  -1.9009339e-09  -2.6252685e-10  6.2153294e-09   -2.9669015e-08  -2.4868696e-09  1.5241197e-09   -7.9198239e-09  -3.3350398e-11  2.7085799e-11   -8.4290601e-10  -6.692337e-09   -5.142655e-11   -3.2748193e-11  2.9764131e-09   0               -5.142655e-11   3.2748193e-11   -8.4290601e-10  6.692337e-09    -3.3350398e-11  -2.7085799e-11  1.5241197e-09   7.9198239e-09  
3.75           2.5037122e-07   2.583755e-06    5.3528136e-09   -9.1205397e-12  2.0657881e-07   0               5.3528136e-09   9.1205397e-12   2.5037122e-07   -2.583755e-06   4.0866852e-08   -3.7260169e-09  4.3776741e-10   9.3627178e-09   1.0581461e-08   -2.8601146e-09  0               4.799046e-09    -1.0581461e-08  -2.8601146e-09  -4.3776741e-10  9.3627178e-09   -4.0866852e-08  -3.7260169e-09  2.4373214e-09   -1.1832114e-08  -3.7811714e-11  2.5540554e-11   -1.3827594e-09  -1.0107102e-08  -7.0201609e-11  -4.1785663e-11  4.7982036e-09   0               -7.0201609e-11  4.1785663e-11   -1.3827594e-09  1.0107102e-08   -3.7811714e-11  -2.5540554e-11  2.4373214e-09   1.1832114e-08  
3.75           3.5646768e-07   3.3482679e-06   7.5336233e-09   -1.6175593e-11  2.942546e-07    0               7.5336233e-09   1.6175593e-11   3.5646768e-07   -3.3482679e-06  5.7899607e-08   -5.801738e-09   7.2403206e-10   1.4251998e-08   1.500057e-08    -4.4389102e-09  0               7.3799538e-09   -1.500057e-08   -4.4389102e-09  -7.2403206e-10  1.4251998e-08   -5.7899607e-08  -5.801738e-09   4.0699608e-09   -1.8307616e-08  -7.6585325e-11  5.9510862e-11   -2.3228925e-09  -1.5418791e-08  -1.2317176e-10  -7.3044181e-11  8.0755895e-09   0               -1.2317176e-10  7.3044181e-11   -2.3228925e-09  1.5418791e-08   -7.6585325e-11  -5.9510862e-11  4.0699608e-09   1.8307616e-08  
3.75           5.2434219e-07   4.4461468e-06   1.0935911e-08   -3.7913328e-11  4.3310983e-07   0               1.0935911e-08   3.7913328e-11   5.2434219e-07   -4.4461468e-06  8.480054e-08    -9.4154586e-09  1.274834e-09    2.2754532e-08   2.2009481e-08   -7.1621386e-09  0               1.1818204e-08   -2.2009481e-08  -7.1621386e-09  -1.274834e-09   2.2754532e-08   -8.480054e-08   -9.4154586e-09  7.1311551e-09   -2.953475e-08   -1.5126766e-10  1.3085624e-10   -4.1192864e-09  -2.4687079e-08  -2.553626e-10   -1.5499685e-10  1.426493e-08    0               -2.553626e-10   1.5499685e-10   -4.1192864e-09  2.4687079e-08   -1.5126766e-10  -1.3085624e-10  7.1311551e-09   2.953475e-08   
3.75           8.0223924e-07   6.0801492e-06   1.6503883e-08   -6.7766985e-11  6.6328816e-07   0               1.6503883e-08   6.7766985e-11   8.0223924e-07   -6.0801492e-06  1.2925992e-07   -1.6026686e-08  2.4568413e-09   3.8708465e-08   3.358987e-08    -1.2173355e-08  0               1.9876248e-08   -3.358987e-08   -1.2173355e-08  -2.4568413e-09  3.8708465e-08   -1.2925992e-07  -1.6026686e-08  1.326643e-08    -5.0121601e-08  -2.6717825e-10  2.2849831e-10   -7.8386713e-09  -4.2162039e-08  -4.7579841e-10  -2.816115e-10   2.6748809e-08   0               -4.7579841e-10  2.816115e-10    -7.8386713e-09  4.2162039e-08   -2.6717825e-10  -2.2849831e-10  1.326643e-08    5.0121601e-08  
3.75           1.2887385e-06   8.6227028e-06   2.6141773e-08   -1.109976e-10   1.066797e-06    0               2.6141773e-08   1.109976e-10    1.2887385e-06   -8.6227028e-06  2.0704471e-07   -2.9008197e-08  4.8467729e-09   6.841126e-08    5.3869625e-08   -2.202849e-08   0               3.5506851e-08   -5.3869625e-08  -2.202849e-08   -4.8467729e-09  6.841126e-08    -2.0704471e-07  -2.9008197e-08  2.6572254e-08   -9.0551197e-08  -4.8591644e-10  4.3719318e-10   -1.5782682e-08  -7.4811082e-08  -9.1774664e-10  -5.1753389e-10  5.4003644e-08   0               -9.1774664e-10  5.1753389e-10   -1.5782682e-08  7.4811082e-08   -4.8591644e-10  -4.3719318e-10  2.6572254e-08   9.0551197e-08  
3.75           2.2011719e-06   1.2798799e-05   4.3775572e-08   -2.5052735e-10  1.8255529e-06   0               4.3775572e-08   2.5052735e-10   2.2011719e-06   -1.2798799e-05  3.530981e-07    -5.6839649e-08  1.0890255e-08   1.3261207e-07   9.2107624e-08   -4.2964548e-08  0               6.8460928e-08   -9.2107624e-08  -4.2964548e-08  -1.0890255e-08  1.3261207e-07   -3.530981e-07   -5.6839649e-08  5.8473531e-08   -1.7713456e-07  -1.1497594e-09  1.0497313e-09   -3.5314084e-08  -1.4580169e-07  -2.0852838e-09  -1.1462961e-09  1.1976034e-07   0               -2.0852838e-09  1.1462961e-09   -3.5314084e-08  1.4580169e-07   -1.1497594e-09  -1.0497313e-09  5.8473531e-08   1.7713456e-07  
3.75           4.0731678e-06   2.0158709e-05   7.9378291e-08   -5.4444278e-10  3.3875929e-06   0               7.9378291e-08   5.4444278e-10   4.0731678e-06   -2.0158709e-05  6.53769e-07     -1.2304045e-07  2.6919888e-08   2.8192468e-07   1.7156831e-07   -9.2621653e-08  0               1.4579351e-07   -1.7156831e-07  -9.2621653e-08  -2.6919888e-08  2.8192468e-07   -6.53769e-07    -1.2304045e-07  1.456721e-07    -3.8461826e-07  -2.2568272e-09  2.607209e-09    -8.8461758e-08  -3.1192028e-07  -5.6333378e-09  -2.9896498e-09  3.0044891e-07   0               -5.6333378e-09  2.9896498e-09   -8.8461758e-08  3.1192028e-07   -2.2568272e-09  -2.607209e-09   1.456721e-07    3.8461826e-07  
3.75           8.4001845e-06   3.4393059e-05   1.5753813e-07   -1.4112931e-09  7.0207611e-06   0               1.5753813e-07   1.4112931e-09   8.4001845e-06   -3.4393059e-05  1.3540859e-06   -3.0649087e-07  7.951138e-08    6.894691e-07    3.576712e-07    -2.2968318e-07  0               3.583103e-07    -3.576712e-07   -2.2968318e-07  -7.951138e-08   6.894691e-07    -1.3540859e-06  -3.0649087e-07  4.2882328e-07   -9.6915659e-07  -7.9671399e-09  8.9837569e-09   -2.6022512e-07  -7.7038448e-07  -1.4498157e-08  -6.5297657e-09  8.8736168e-07   0               -1.4498157e-08  6.5297657e-09   -2.6022512e-07  7.7038448e-07   -7.9671399e-09  -8.9837569e-09  4.2882328e-07   9.6915659e-07  
4.1666667      7.7271112e-08   1.097776e-06    1.718041e-09    -3.5920442e-12  6.3688335e-08   0               1.718041e-09    3.5920442e-12   7.7271112e-08   -1.097776e-06   1.2967883e-08   -8.6272388e-10  7.3287747e-11   2.2187304e-09   3.3566992e-09   -6.5849612e-10  0               1.1534567e-09   -3.3566992e-09  -6.5849612e-10  -7.3287747e-11  2.2187304e-09   -1.2967883e-08  -8.6272388e-10  4.5180258e-10   -2.8096605e-09  -1.1707855e-11  9.9006268e-12   -2.3824699e-10  -2.3828668e-09  -1.8223543e-11  -1.285783e-11   8.60585e-10     0               -1.8223543e-11  1.285783e-11    -2.3824699e-10  2.3828668e-09   -1.1707855e-11  -9.9006268e-12  4.5180258e-10   2.8096605e-09  
4.1666667      1.0068871e-07   1.3312888e-06   2.219238e-09    -3.0611169e-12  8.3005299e-08   0               2.219238e-09    3.0611169e-12   1.0068871e-07   -1.3312888e-06  1.6793222e-08   -1.1977729e-09  1.0866588e-10   3.0591208e-09   4.3441982e-09   -9.189542e-10   0               1.5886592e-09   -4.3441982e-09  -9.189542e-10   -1.0866588e-10  3.0591208e-09   -1.6793222e-08  -1.1977729e-09  6.5960872e-10   -3.8841333e-09  -1.381668e-11   1.0735837e-11   -3.5290271e-10  -3.2901683e-09  -1.994618e-11   -1.2761123e-11  1.2662107e-09   0               -1.994618e-11   1.2761123e-11   -3.5290271e-10  3.2901683e-09   -1.381668e-11   -1.0735837e-11  6.5960872e-10   3.8841333e-09  
4.1666667      1.3352814e-07   1.6359573e-06   2.9138759e-09   -4.5221191e-12  1.1010385e-07   0               2.9138759e-09   4.5221191e-12   1.3352814e-07   -1.6359573e-06  2.2140268e-08   -1.7018964e-09  1.6570681e-10   4.3147631e-09   5.7293162e-09   -1.3052259e-09  0               2.2364064e-09   -5.7293162e-09  -1.3052259e-09  -1.6570681e-10  4.3147631e-09   -2.2140268e-08  -1.7018964e-09  9.8845197e-10   -5.4912083e-09  -1.926049e-11   1.4558678e-11   -5.3741687e-10  -4.6494557e-09  -3.0105269e-11  -1.8768806e-11  1.9114513e-09   0               -3.0105269e-11  1.8768806e-11   -5.3741687e-10  4.6494557e-09   -1.926049e-11   -1.4558678e-11  9.8845197e-10   5.4912083e-09  
4.1666667      1.8068698e-07   2.0410766e-06   3.9007632e-09   -8.2461641e-12  1.4903514e-07   0               3.9007632e-09   8.2461641e-12   1.8068698e-07   -2.0410766e-06  2.9797445e-08   -2.4854253e-09  2.5895643e-10   6.2238233e-09   7.7160619e-09   -1.8996973e-09  0               3.22837e-09     -7.7160619e-09  -1.8996973e-09  -2.5895643e-10  6.2238233e-09   -2.9797445e-08  -2.4854253e-09  1.5265815e-09   -7.965698e-09   -3.3419598e-11  2.7165978e-11   -8.4247163e-10  -6.7200234e-09  -5.1527126e-11  -3.2843671e-11  2.9770597e-09   0               -5.1527126e-11  3.2843671e-11   -8.4247163e-10  6.7200234e-09   -3.3419598e-11  -2.7165978e-11  1.5265815e-09   7.965698e-09   
4.1666667      2.5027259e-07   2.5915267e-06   5.3499005e-09   -8.9692254e-12  2.0652092e-07   0               5.3499005e-09   8.9692254e-12   2.5027259e-07   -2.5915267e-06  4.1056697e-08   -3.7240452e-09  4.319063e-10    9.3764771e-09   1.0630555e-08   -2.8584331e-09  0               4.7978225e-09   -1.0630555e-08  -2.8584331e-09  -4.319063e-10   9.3764771e-09   -4.1056697e-08  -3.7240452e-09  2.4414305e-09   -1.1905731e-08  -3.7882288e-11  2.5625003e-11   -1.3820325e-09  -1.0151775e-08  -7.0338655e-11  -4.1900098e-11  4.7993236e-09   0               -7.0338655e-11  4.1900098e-11   -1.3820325e-09  1.0151775e-08   -3.7882288e-11  -2.5625003e-11  2.4414305e-09   1.1905731e-08  
4.1666667      3.5632085e-07   3.3590906e-06   7.5286631e-09   -1.5897022e-11  2.9417342e-07   0               7.5286631e-09   1.5897022e-11   3.5632085e-07   -3.3590906e-06  5.8189703e-08   -5.7985302e-09  7.1394726e-10   1.4273971e-08   1.5075614e-08   -4.4361174e-09  0               7.3776966e-09   -1.5075614e-08  -4.4361174e-09  -7.1394726e-10  1.4273971e-08   -5.8189703e-08  -5.7985302e-09  4.0770548e-09   -1.8430607e-08  -7.6761373e-11  5.971731e-11    -2.3216288e-09  -1.5492536e-08  -1.2343664e-10  -7.3299009e-11  8.07753e-09     0               -1.2343664e-10  7.3299009e-11   -2.3216288e-09  1.5492536e-08   -7.6761373e-11  -5.971731e-11   4.0770548e-09   1.8430607e-08  
4.1666667      5.241129e-07    4.4616647e-06   1.0926991e-08   -3.7392549e-11  4.3299241e-07   0               1.0926991e-08   3.7392549e-11   5.241129e-07    -4.4616647e-06  8.526144e-08    -9.4101243e-09  1.2565644e-09   2.2791697e-08   2.2128829e-08   -7.1573081e-09  0               1.1813752e-08   -2.2128829e-08  -7.1573081e-09  -1.2565644e-09  2.2791697e-08   -8.526144e-08   -9.4101243e-09  7.1447661e-09   -2.9750334e-08  -1.5168083e-10  1.3131985e-10   -4.1169228e-09  -2.481527e-08   -2.5598859e-10  -1.5555546e-10  1.4269517e-08   0               -2.5598859e-10  1.5555546e-10   -4.1169228e-09  2.481527e-08    -1.5168083e-10  -1.3131985e-10  7.1447661e-09   2.9750334e-08  
4.1666667      8.0185899e-07   6.1031809e-06   1.6486865e-08   -6.663975e-11   6.6311181e-07   0               1.6486865e-08   6.663975e-11    8.0185899e-07   -6.1031809e-06  1.3002715e-07   -1.6017149e-08  2.4214405e-09   3.8777116e-08   3.3788679e-08   -1.2164592e-08  0               1.9867026e-08   -3.3788679e-08  -1.2164592e-08  -2.4214405e-09  3.8777116e-08   -1.3002715e-07  -1.6017149e-08  1.3293324e-08   -5.0522352e-08  -2.6792543e-10  2.2944887e-10   -7.8340196e-09  -4.2400207e-08  -4.7704332e-10  -2.8286408e-10  2.6758363e-08   0               -4.7704332e-10  2.8286408e-10   -7.8340196e-09  4.2400207e-08   -2.6792543e-10  -2.2944887e-10  1.3293324e-08   5.0522352e-08  
4.1666667      1.2880569e-06   8.6583397e-06   2.6106825e-08   -1.0822226e-10  1.0665197e-06   0               2.6106825e-08   1.0822226e-10   1.2880569e-06   -8.6583397e-06  2.0839676e-07   -2.8990045e-08  4.7724076e-09   6.8537578e-08   5.4220149e-08   -2.2011663e-08  0               3.5485479e-08   -5.4220149e-08  -2.2011663e-08  -4.7724076e-09  6.8537578e-08   -2.0839676e-07  -2.8990045e-08  2.6629591e-08   -9.1350362e-08  -4.8741759e-10  4.3905343e-10   -1.5773006e-08  -7.5277143e-08  -9.2028294e-10  -5.1976476e-10  5.4024968e-08   0               -9.2028294e-10  5.1976476e-10   -1.5773006e-08  7.5277143e-08   -4.8741759e-10  -4.3905343e-10  2.6629591e-08   9.1350362e-08  
4.1666667      2.1998203e-06   1.2856786e-05   4.3696222e-08   -2.4337439e-10  1.8250925e-06   0               4.3696222e-08   2.4337439e-10   2.1998203e-06   -1.2856786e-05  3.5565656e-07   -5.6801373e-08  1.0716532e-08   1.3287111e-07   9.277187e-08    -4.2928215e-08  0               6.8406184e-08   -9.277187e-08   -4.2928215e-08  -1.0716532e-08  1.3287111e-07   -3.5565656e-07  -5.6801373e-08  5.8612785e-08   -1.788791e-07   -1.1534161e-09  1.0546965e-09   -3.5291072e-08  -1.4680597e-07  -2.0917645e-09  -1.1521083e-09  1.1981851e-07   0               -2.0917645e-09  1.1521083e-09   -3.5291072e-08  1.4680597e-07   -1.1534161e-09  -1.0546965e-09  5.8612785e-08   1.788791e-07   
4.1666667      4.070083e-06    2.0259076e-05   7.9171098e-08   -5.2153422e-10  3.3867678e-06   0               7.9171098e-08   5.2153422e-10   4.070083e-06    -2.0259076e-05  6.5906963e-07   -1.2294644e-07  2.6457626e-08   2.8248498e-07   1.7294546e-07   -9.2528797e-08  0               1.4563069e-07   -1.7294546e-07  -9.2528797e-08  -2.6457626e-08  2.8248498e-07   -6.5906963e-07  -1.2294644e-07  1.460739e-07    -3.8889811e-07  -2.266774e-09   2.6184667e-09   -8.8393947e-08  -3.1431549e-07  -5.6511292e-09  -3.0077882e-09  3.0064287e-07   0               -5.6511292e-09  3.0077882e-09   -8.8393947e-08  3.1431549e-07   -2.266774e-09   -2.6184667e-09  1.460739e-07    3.8889811e-07  
4.1666667      8.3916504e-06   3.4580412e-05   1.5680646e-07   -1.3474368e-09  7.0191577e-06   0               1.5680646e-07   1.3474368e-09   8.3916504e-06   -3.4580412e-05  1.3666261e-06   -3.062001e-07   7.7974295e-08   6.9094741e-07   3.6093779e-07   -2.2941136e-07  0               3.5786993e-07   -3.6093779e-07  -2.2941136e-07  -7.7974295e-08  6.9094741e-07   -1.3666261e-06  -3.062001e-07   4.302521e-07    -9.8170302e-07  -7.8053684e-09  9.0478276e-09   -2.6003462e-07  -7.7705937e-07  -1.4388072e-08  -6.5863829e-09  8.8818397e-07   0               -1.4388072e-08  6.5863829e-09   -2.6003462e-07  7.7705937e-07   -7.8053684e-09  -9.0478276e-09  4.302521e-07    9.8170302e-07  
4.5833333      7.7243203e-08   1.1003434e-06   1.7175253e-09   -3.5777548e-12  6.3669488e-08   0               1.7175253e-09   3.5777548e-12   7.7243203e-08   -1.1003434e-06  1.3014252e-08   -8.6231729e-10  7.2277324e-11   2.2212872e-09   3.3686897e-09   -6.5814519e-10  0               1.1532876e-09   -3.3686897e-09  -6.5814519e-10  -7.2277324e-11  2.2212872e-09   -1.3014252e-08  -8.6231729e-10  4.5244319e-10   -2.8230597e-09  -1.1729576e-11  9.9202972e-12   -2.3815363e-10  -2.3910168e-09  -1.8255688e-11  -1.2881185e-11  8.6071235e-10   0               -1.8255688e-11  1.2881185e-11   -2.3815363e-10  2.3910168e-09   -1.1729576e-11  -9.9202972e-12  4.5244319e-10   2.8230597e-09  
4.5833333      1.0065185e-07   1.3345833e-06   2.2184749e-09   -3.0335995e-12  8.2981062e-08   0               2.2184749e-09   3.0335995e-12   1.0065185e-07   -1.3345833e-06  1.6856872e-08   -1.1972289e-09  1.0716141e-10   3.0628505e-09   4.3606497e-09   -9.1849201e-10  0               1.588402e-09    -4.3606497e-09  -9.1849201e-10  -1.0716141e-10  3.0628505e-09   -1.6856872e-08  -1.1972289e-09  6.6059148e-10   -3.9037864e-09  -1.3840751e-11  1.0764836e-11   -3.5275771e-10  -3.3020905e-09  -1.9979235e-11  -1.2803078e-11  1.2664395e-09   0               -1.9979235e-11  1.2803078e-11   -3.5275771e-10  3.3020905e-09   -1.3840751e-11  -1.0764836e-11  6.6059148e-10   3.9037864e-09  
4.5833333      1.3347827e-07   1.6402549e-06   2.912712e-09    -4.4766276e-12  1.1007209e-07   0               2.912712e-09    4.4766276e-12   1.3347827e-07   -1.6402549e-06  2.2229529e-08   -1.7010494e-09  1.6339847e-10   4.3203227e-09   5.7523913e-09   -1.3045069e-09  0               2.23599e-09     -5.7523913e-09  -1.3045069e-09  -1.6339847e-10  4.3203227e-09   -2.2229529e-08  -1.7010494e-09  9.9003262e-10   -5.5207732e-09  -1.929445e-11   1.4604934e-11   -5.3714846e-10  -4.6673623e-09  -3.0157485e-11  -1.8851175e-11  1.911856e-09    0               -3.0157485e-11  1.8851175e-11   -5.3714846e-10  4.6673623e-09   -1.929445e-11   -1.4604934e-11  9.9003262e-10   5.5207732e-09  
4.5833333      1.8061768e-07   2.0467883e-06   3.8989359e-09   -8.1669899e-12  1.4899271e-07   0               3.8989359e-09   8.1669899e-12   1.8061768e-07   -2.0467883e-06  2.9925725e-08   -2.4839683e-09  2.5529442e-10   6.2322866e-09   7.7492403e-09   -1.8984522e-09  0               3.2276632e-09   -7.7492403e-09  -1.8984522e-09  -2.5529442e-10  6.2322866e-09   -2.9925725e-08  -2.4839683e-09  1.5290843e-09   -8.0115339e-09  -3.3488653e-11  2.7244987e-11   -8.4203583e-10  -6.7476759e-09  -5.1627649e-11  -3.2938803e-11  2.9776839e-09   0               -5.1627649e-11  3.2938803e-11   -8.4203583e-10  6.7476759e-09   -3.3488653e-11  -2.7244987e-11  1.5290843e-09   8.0115339e-09  
4.5833333      2.5017342e-07   2.5992818e-06   5.3469312e-09   -8.8127824e-12  2.0646316e-07   0               5.3469312e-09   8.8127824e-12   2.5017342e-07   -2.5992818e-06  4.1246278e-08   -3.7220197e-09  4.2589142e-10   9.3901718e-09   1.0679584e-08   -2.8567123e-09  0               4.7965672e-09   -1.0679584e-08  -2.8567123e-09  -4.2589142e-10  9.3901718e-09   -4.1246278e-08  -3.7220197e-09  2.445753e-09    -1.1979278e-08  -3.7952685e-11  2.5705737e-11   -1.3812906e-09  -1.0196386e-08  -7.0476497e-11  -4.200057e-11   4.8006052e-09   0               -7.0476497e-11  4.200057e-11    -1.3812906e-09  1.0196386e-08   -3.7952685e-11  -2.5705737e-11  2.445753e-09    1.1979278e-08  
4.5833333      3.5617295e-07   3.3698852e-06   7.5235976e-09   -1.5608952e-11  2.9409245e-07   0               7.5235976e-09   1.5608952e-11   3.5617295e-07   -3.3698852e-06  5.8479309e-08   -5.7953267e-09  7.0356464e-10   1.4295811e-08   1.5150534e-08   -4.4333327e-09  0               7.3753754e-09   -1.5150534e-08  -4.4333327e-09  -7.0356464e-10  1.4295811e-08   -5.8479309e-08  -5.7953267e-09  4.0843419e-09   -1.8553458e-08  -7.693605e-11   5.9925223e-11   -2.3203549e-09  -1.5566154e-08  -1.2369996e-10  -7.355523e-11   8.0794733e-09   0               -1.2369996e-10  7.355523e-11    -2.3203549e-09  1.5566154e-08   -7.693605e-11   -5.9925223e-11  4.0843419e-09   1.8553458e-08  
4.5833333      5.2388148e-07   4.4771322e-06   1.0917861e-08   -3.6851047e-11  4.328754e-07    0               1.0917861e-08   3.6851047e-11   5.2388148e-07   -4.4771322e-06  8.5721376e-08   -9.4047452e-09  1.2377151e-09   2.2828579e-08   2.224793e-08    -7.1524524e-09  0               1.1809155e-08   -2.224793e-08   -7.1524524e-09  -1.2377151e-09  2.2828579e-08   -8.5721376e-08  -9.4047452e-09  7.1587639e-09   -2.9965615e-08  -1.5208968e-10  1.3179202e-10   -4.1145547e-09  -2.4943184e-08  -2.5660805e-10  -1.5612975e-10  1.427412e-08    0               -2.5660805e-10  1.5612975e-10   -4.1145547e-09  2.4943184e-08   -1.5208968e-10  -1.3179202e-10  7.1587639e-09   2.9965615e-08  
4.5833333      8.0147416e-07   6.126117e-06    1.64694e-08     -6.5465061e-11  6.6293632e-07   0               1.64694e-08     6.5465061e-11   8.0147416e-07   -6.126117e-06   1.3079234e-07   -1.600753e-08   2.3847901e-09   3.8845137e-08   3.3986957e-08   -1.2155788e-08  0               1.9857485e-08   -3.3986957e-08  -1.2155788e-08  -2.3847901e-09  3.8845137e-08   -1.3079234e-07  -1.600753e-08   1.3321001e-08   -5.0922423e-08  -2.6866204e-10  2.3039185e-10   -7.8292805e-09  -4.2637696e-08  -4.7827307e-10  -2.8408999e-10  2.67678e-08     0               -4.7827307e-10  2.8408999e-10   -7.8292805e-09  4.2637696e-08   -2.6866204e-10  -2.3039185e-10  1.3321001e-08   5.0922423e-08  
4.5833333      1.287364e-06    8.6937806e-06   2.6070873e-08   -1.0530686e-10  1.0662438e-06   0               2.6070873e-08   1.0530686e-10   1.287364e-06    -8.6937806e-06  2.097441e-07    -2.8971364e-08  4.6951498e-09   6.8662185e-08   5.4569448e-08   -2.1994488e-08  0               3.5463234e-08   -5.4569448e-08  -2.1994488e-08  -4.6951498e-09  6.8662185e-08   -2.097441e-07   -2.8971364e-08  2.6689328e-08   -9.2147684e-08  -4.8890595e-10  4.40925e-10     -1.576299e-08   -7.5741484e-08  -9.2279921e-10  -5.2199466e-10  5.404673e-08    0               -9.2279921e-10  5.2199466e-10   -1.576299e-08   7.5741484e-08   -4.8890595e-10  -4.40925e-10    2.6689328e-08   9.2147684e-08  
4.5833333      2.1984387e-06   1.291433e-05    4.3614341e-08   -2.3580292e-10  1.8246355e-06   0               4.3614341e-08   2.3580292e-10   2.1984387e-06   -1.291433e-05   3.5820278e-07   -5.6761693e-08  1.0535102e-08   1.3312494e-07   9.3432949e-08   -4.2891e-08     0               6.8348872e-08   -9.3432949e-08  -4.2891e-08     -1.0535102e-08  1.3312494e-07   -3.5820278e-07  -5.6761693e-08  5.8757879e-08   -1.8061833e-07  -1.1570333e-09  1.059652e-09    -3.5267369e-08  -1.4780498e-07  -2.0982236e-09  -1.1576431e-09  1.1987735e-07   0               -2.0982236e-09  1.1576431e-09   -3.5267369e-08  1.4780498e-07   -1.1570333e-09  -1.059652e-09   5.8757879e-08   1.8061833e-07  
4.5833333      4.0669058e-06   2.035831e-05    7.895622e-08    -4.9701478e-10  3.3859528e-06   0               7.895622e-08    4.9701478e-10   4.0669058e-06   -2.035831e-05   6.6433326e-07   -1.2285101e-07  2.5972056e-08   2.8302684e-07   1.7431292e-07   -9.2435277e-08  0               1.4545877e-07   -1.7431292e-07  -9.2435277e-08  -2.5972056e-08  2.8302684e-07   -6.6433326e-07  -1.2285101e-07  1.4649501e-07   -3.93159e-07    -2.2768775e-09  2.6295754e-09   -8.8324429e-08  -3.1669214e-07  -5.6687144e-09  -3.0256924e-09  3.0084188e-07   0               -5.6687144e-09  3.0256924e-09   -8.8324429e-08  3.1669214e-07   -2.2768775e-09  -2.6295754e-09  1.4649501e-07   3.93159e-07    
